assignee,assignees,body,closed_at,comments,created_at,created_by,id,labels,milestone_closed_at,milestone_created_at,milestone_due_on,milestone_id,milestone_number,milestone_updated_at,number,state,team,title,updated_at
,,"Christine, Matt, since we are all here. You think we can start our meeting right away ? 
Jan 14, 10:11 AM
SZ TING TZENG  
That's fine for me
SZ TING • Jan 14, 10:11 AM
Matthew Farver  
I'm ready
Matthew • Jan 14, 10:11 AM
you want to try the full blown conference with voice and video ?
in such case, i will need to reboot my laptop to enable those features
give me some mins ☺ sry, i disabled those features from cmos...
Jan 14, 10:12 AM
Matthew Farver  
ok
Matthew • Jan 14, 10:13 AM
i'll reboot and rejoin real quick...
Jan 14, 10:13 AM
You missed a call
Jan 14, 10:17 AM
Missed call from Matthew
Jan 14, 10:17 AM
can you see or hear me ?
Jan 14, 10:19 AM
SZ TING TZENG  
I can see and hear Matt but only can see Tam
SZ TING • Jan 14, 10:21 AM
Matthew Farver  
i can see Tam and SzTing but cant hear 
Matthew • Jan 14, 10:21 AM
weif it's too much of a problem, we can do the vid next time and just chat for now... if you're cool with it
Jan 14, 10:22 AM
SZ TING TZENG  
sure
SZ TING • Jan 14, 10:23 AM
Matthew Farver  
yea thats fine
Matthew • Jan 14, 10:23 AM
You were in a call with Matthew and SZ TING
Jan 14, 10:23 AM
Matthew Farver  
I guess we need to narrow down and pick a problem to focus on 
Matthew • Jan 14, 10:24 AM
Ithink so too.
The good thing is it appears that in the 2nd paper link i sent, the author gave hints on how to solve most of the problems
Jan 14, 10:28 AM
Matthew Farver  
Yea, I think that will make your lives a little easier
Matthew • Jan 14, 10:28 AM
SZ TING TZENG  
What we have now are: 1. the infection issue 2. with open data so we can reduce patients' cost?
SZ TING • Jan 14, 10:29 AM
Christine, would you tell more about that since Matt was not at our other meeting.
Jan 14, 10:30 AM
SZ TING TZENG  
Sure.
There're lots of unnecessary care(could be some avoidable harm for patients) or cost in healthcare systems now.
If the medical information is open, patients can make their own decision about the treatment.
 During our meeting on Thurs. Tam suggested that we can narrow down to suggesting which insurance to choose
Speaking of open data, my friends also told me that barcode will be a good tool for both hospital staffs and patients
SZ TING • Jan 14, 10:36 AM
Matthew Farver  
I like it, for the purpose of this project i think finding a solution to improve patient safety (acquired infections) may be a simpler choice 
I am just thinking from our point of view, of how difficult do we want to make our lives with this project
Matthew • Jan 14, 10:37 AM
yeah Matt. We discuss it and found out that the easiest way to work with reducing costs for patients is through helping users choosing the right health insurance. It sounds like an old idea but I think there are ways to help users. I also agree with you that creating apps for patient safety is a simplier choice
Jan 14, 10:37 AM
SZ TING TZENG  
But the most problem we have here will be the source of information or data
SZ TING • Jan 14, 10:38 AM
Matthew Farver  
me may run into health information privacy issues  
looking into the insurance side
Matthew • Jan 14, 10:39 AM
the problem with the insurance idea besides a huge data we need to collect, and privacy is how we can come up with 3 days to do that one thing
Jan 14, 10:40 AM
Matthew Farver  
true, i think we have a lot me flexibility working with the spread of infection topic 
Matthew • Jan 14, 10:41 AM
But Christine, can you tell more about what you friend told you ? I would love to hear
Jan 14, 10:42 AM
SZ TING TZENG  
We may also need some knowledge from insurance representatives?
SZ TING • Jan 14, 10:42 AM
yeah... 
Jan 14, 10:44 AM
Matthew Farver  
I did an internship for a pharma company last summer and the way health insurance works is extremely complicated
Matthew • Jan 14, 10:44 AM
I think it will be easier if we structure our arguments like this
How can we help everyone in Health Care ?
By improving patient flow and the speed of treatments
How to do that >> by improving Safety
and we can either stop at that, and branch out to 3 branches
or we can drill down to patient safety
and within patient safety, we tackle 3 ways to do it
one of which is preventing hospital acquired infection 
by that, we can easily branch out to 3 branches, one for each of us easily. How do you think? The open data is a great idea but since it's quite complicated, i don't know how we can have 3 ways of doing a complicated task...
Jan 14, 10:49 AM
Matthew Farver  
I think focusing on one specific problem like acquired infection is the way to go
Matthew • Jan 14, 10:50 AM
ok
Christine, I think with acquired infection, information and communication is also the Key
Jan 14, 10:51 AM
SZ TING TZENG  
Agree
SZ TING • Jan 14, 10:51 AM
If you are passionate about data and information and integration, you can do research on that and take it as your own way to solve the issue
Jan 14, 10:51 AM
SZ TING TZENG  
Okay, but do you have any other ideas abt what other 2 solutions could be?
SZ TING • Jan 14, 10:54 AM
Also, if we come up with a good app to help preventing infections then the app can also be used for home care, and in that sense, it will help patients at home and the ones careing for them reduce costs too
Jan 14, 10:55 AM
Matthew Farver  
Now that we have chose an issue to focus on we can think up ways to solve it, we can meet up before class and share our ideas 
Matthew • Jan 14, 10:56 AM
me, as of now, I will come up with a game for the patient, either help them maintain good habits during the time they are under care.
Jan 14, 10:56 AM
Matthew Farver  
yea i think their are many different ways to improve this problem
its just a matter of picking 3
Matthew • Jan 14, 10:57 AM
good idea Matt. I tried to check out the full book of the 2nd paper but can't find the online book i checked out
The book has several recommendations. Oh, Christine, the book also has at least one chapter discuss about information and data
Jan 14, 10:58 AM
SZ TING TZENG  
The 2nd one right? will read that :)
SZ TING • Jan 14, 10:59 AM
Matthew Farver  
with this topic I dont think we will have issues finding 3 ways to improve it
Matthew • Jan 14, 10:59 AM
yeah. I think we will have plenty.
Jan 14, 11:00 AM
Matthew Farver  
do we want to meet before class on Tuesday? 
Matthew • Jan 14, 11:01 AM
I am fine with that.
should we agree on a general meeting schedule ?
Jan 14, 11:01 AM
SZ TING TZENG  
A general meeting schedule will be good
SZ TING • Jan 14, 11:03 AM
Matthew Farver  
I agree
Lets meet before class on Tuesday and we can discuss the solutions each of us thought up and determine a general meeting schedule 
Matthew • Jan 14, 11:04 AM
sure.
Jan 14, 11:05 AM
Matthew Farver  
is everyone available on Tuesday before class?
Matthew • Jan 14, 11:05 AM
SZ TING TZENG  
Yes for me
SZ TING • Jan 14, 11:05 AM
Matthew Farver  
3pm? 
Matthew • Jan 14, 11:05 AM
yes. I'm fine with that
Jan 14, 11:05 AM
SZ TING TZENG  
Hunt library?
SZ TING • Jan 14, 11:06 AM
Team. I gotta go meet a Captain of US Public Health Service. I will try to squeeze some insights out of here and see if she can hook us up with some nurses in US public health service
Jan 14, 11:07 AM
Matthew Farver  
ok
Matthew • Jan 14, 11:07 AM
I'll check the conversation archive when I get back.
Jan 14, 11:07 AM
Matthew Farver  
see ya Tam
Matthew • Jan 14, 11:07 AM
SZ TING TZENG  
If you all agree to meet at Hunt library I'll book a study group room then
see you
SZ TING • Jan 14, 11:08 AM
Matthew Farver  
that would be great 
thanks
Matthew • Jan 14, 11:08 AM
SZ TING TZENG  
☺
Team, room 2323 in Hunt library from 3:00 to 4:30
SZ TING • Jan 14, 11:10 AM
Matthew Farver  
Thank you have a great weekend
Matthew • Jan 14, 11:11 AM
SZ TING TZENG  
You too!
SZ TING • Jan 14, 11:11 AM
SZ TING TZENG  
Apart from our topic, one of my friend(pharmacist side) told me that there're 2 problems annoy them most: 1. the systems they used in hospital are unstable and inefficient
 2. patients have too many questions abt the medicine they use, and the only way for patients to get information is from pharmacist. my friend also mentioned that barcode seems an efficient way to deal with this problem
many hospitals in Taiwan are launching the barcode method for both patients and hospital staffs
SZ TING • Jan 14, 11:30 AM
Matthew Farver  
SZ TING TZENG  
so now patients have another way to understand what medicine they are going to use
and it also increase the performance of staffs on identifying medicine 
SZ TING • Jan 14, 11:34 AM
See you at 2323 ☺
Tue, 2:50 PM
SZ TING TZENG  
Team, seems the library doesn't allow students to reserve group study rooms from more than one week.
I reserved for our next meeting(room 2323 on Jan 24 from 3:00~4:30 p.m.)
And will reserve the next one after our weekly discussion",2017-01-18T05:22:02Z,0,2017-01-18T05:21:47Z,user1,201481976,,2017-01-31T01:48:43Z,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2260454.0,1.0,2017-01-31T01:48:43Z,6,closed,team6,Team meeting 2 ,2017-01-18T05:22:02Z
timm,"['timm', 'user2', 'user1', 'user3']",,2017-01-30T14:52:57Z,3,2017-01-18T05:16:42Z,user1,201481461,,2017-01-31T01:48:43Z,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2260454.0,1.0,2017-01-31T01:48:43Z,5,closed,team6,Prepare milestone briefing,2017-01-30T14:52:57Z
user2,"['user2', 'user1', 'user3']",,2017-01-28T16:01:45Z,7,2017-01-18T05:15:46Z,user1,201481377,,2017-01-31T01:48:43Z,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2260454.0,1.0,2017-01-31T01:48:43Z,4,closed,team6,How people have tried to solve Hospital acquired infection,2017-01-28T16:01:45Z
user2,"['user2', 'user1', 'user3']",,2017-01-28T16:01:29Z,2,2017-01-18T05:14:07Z,user1,201481198,,2017-01-31T01:48:43Z,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2260454.0,1.0,2017-01-31T01:48:43Z,3,closed,team6,Find a group of users with experience on Hospital acquired infections,2017-01-28T16:01:29Z
user2,"['user2', 'user1', 'user3']",,2017-01-22T07:09:52Z,2,2017-01-18T05:12:13Z,user1,201480989,,2017-01-31T01:48:43Z,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2260454.0,1.0,2017-01-31T01:48:43Z,2,closed,team6,Conduct research on problems in daily Hospital Operations,2017-01-22T07:09:52Z
user2,"['user2', 'user1', 'user3']",,2017-01-20T04:40:44Z,7,2017-01-17T20:13:55Z,user1,201393262,,2017-01-31T01:48:43Z,2017-01-18T05:06:54Z,2017-01-31T08:00:00Z,2260454.0,1.0,2017-01-31T01:48:43Z,1,closed,team6,Team meeting 3,2017-01-20T04:40:44Z
,,Pull request test,2017-03-16T04:00:56Z,0,2017-03-16T04:00:19Z,user1,214592828,,,,,,,,27,closed,team7,README change,2017-03-16T04:00:56Z
,,pull request test,2017-03-16T03:32:39Z,0,2017-03-16T03:31:52Z,user1,214589436,,,,,,,,26,closed,team7,Update README.md,2017-03-16T03:32:39Z
,,"almost no commits in feb. most strange.

feb report mentions various products for which you have no samples, no links.

Looking forward to seeing how much of all this actually currently works, in the after spring-break demo sessions.",2017-03-31T00:03:22Z,0,2017-03-01T15:11:36Z,timm,211109645,[u'question'],,,,,,,25,closed,team7,interesting pattern of activity,2017-04-20T02:06:39Z
,,I have tried to make a pop-up window but was not able to get the exact functionality required but no have started making a new activity just for registering the student in the system. This will register his/her face in the system thereby making it easy to recognize.,2017-03-14T18:11:26Z,1,2017-02-27T17:15:20Z,user2,210548649,[u'bug'],,,,,,,24,closed,team7,Creating a new activity for registration of the student in the system.,2017-04-20T02:10:53Z
,,I am presently coding on doing the registration of individual and the API communication system process.,2017-03-14T18:11:12Z,1,2017-02-27T14:36:56Z,user2,210501477,[u'enhancement'],,,,,,,23,closed,team7,Make the UI and to register user to Db in face recognition,2017-04-20T02:08:44Z
user1,"['user1', 'user3']","- Unit testing of all the implementations.
- System Testing as a whole.
- Deployment of the whole application.",2017-04-11T20:34:59Z,0,2017-02-14T17:22:05Z,user2,207581007,[u'Testing'],,,,,,,22,closed,team7,Deployment and Testing,2017-04-20T02:12:35Z
user1,"['user1', 'user3']","- Study API
- Develop code
- Test Features",2017-03-14T18:11:04Z,1,2017-02-14T17:19:46Z,user2,207580377,[u'enhancement'],,,,,,,21,closed,team7,Code Development -- Bar Code,2017-04-20T02:12:55Z
user1,"['user1', 'user3']","- Study API
- Develop code
- Test Features",2017-03-14T18:10:56Z,1,2017-02-14T17:17:54Z,user2,207579871,[u'help wanted'],,,,,,,20,closed,team7,Code Development -- GPS,2017-04-20T02:13:14Z
user1,"['user1', 'user2', 'user3']","- Study API
- Develop code
- Test Features",2017-03-14T18:10:17Z,2,2017-02-14T17:17:36Z,user2,207579784,[u'Working'],,,,,,,19,closed,team7,Code development -- Fingerprint,2017-04-20T02:14:11Z
user1,"['user1', 'user3']",Start the creation of database of some set of students for demo purpose for fingerprint/face recognition system.,2017-03-14T18:10:47Z,1,2017-02-14T17:15:49Z,user2,207579319,[u'help wanted'],,,,,,,18,closed,team7,Database Creation,2017-03-14T18:10:47Z
user1,"['user1', 'user3']","From 1 to 4.
All of us should be available.
Pooja please book a room.
Start learning android basics if you don't know also this weekend on Friday we can finalize the project implementation ideas.",2017-02-19T00:49:01Z,3,2017-02-08T15:38:42Z,user2,206233656,[u'help wanted'],,2017-02-06T15:43:05Z,2017-02-17T08:00:00Z,2303042.0,8.0,2017-02-19T00:49:01Z,17,closed,team7,Meeting on Tuesday ,2017-02-19T00:49:01Z
user1,"['user1', 'user3']","- Pooja and Q ----- Face Recognition/ Fingure Print Scanning(Check feasibility and its implementation)
- Pooja and Me ---- Bar Code (Implementation)
- Q and Me ----- GPS (Implementation)

",2017-02-27T14:37:10Z,0,2017-02-08T15:28:56Z,user2,206230771,[u'Working'],,2017-02-06T15:44:01Z,2017-02-24T08:00:00Z,2303043.0,9.0,2017-02-27T14:37:10Z,16,closed,team7,Division of work,2017-04-20T02:16:21Z
user1,"['user1', 'user3']","Tuesday from 2 to 4 
Three ways are:
- GPS
- Face Recognition
- FingurePrint Scanner
- Barcode
Let us find different ways to implement any open source resources and API's available.
Room 3219 have sent you'll invitations.
Please come on time.",2017-02-06T16:02:23Z,0,2017-02-06T00:51:12Z,user2,205468068,[u'Meeting'],,2017-02-06T15:41:50Z,2017-02-10T08:00:00Z,2303040.0,7.0,2017-02-07T21:34:42Z,15,closed,team7,Phase 2's meeting(Coding Month) ,2017-04-20T02:27:22Z
user1,"['user1', 'user3']","Book a room for 2.oo pm to 4.00 pm
To finalize the report as well as the presentation preparations.
Pooja just reserve the room when possible.",2017-02-14T16:45:48Z,4,2017-01-29T16:00:47Z,user2,203877964,[u'Meeting'],,,,,,,14,closed,team7,Meeting on Tuesday,2017-04-20T02:27:35Z
user1,"['user1', 'user3']","- [x] 1-Name of the project with all the member's name and other starting things
- [x] 2-Index
- [ ] 3-Introduction----Pooja
- [ ] 4-Problem-----Pooja
- [ ] 5,6,7*-Literatures and Statistics----5,6--Q and 7--Me
- [ ] 8,9,10*-User Survey---Me
- [ ] 11,12,13-Project Goals----11-Q,12-Me,13-Pooja
- [ ] 14-Problems which can be faced---Pooja
- [ ] 15-Conclusion---Q
- [ ] 16-References
- [x] 17-Thank You
*-Not sure about the number of slides
Other remaining slides all later.",2017-02-07T21:48:56Z,4,2017-01-29T15:47:13Z,user2,203877204,[u'PPT/Report'],2017-02-06T15:37:58Z,2017-01-29T15:58:28Z,2017-01-31T08:00:00Z,2284810.0,6.0,2017-02-07T21:48:56Z,13,closed,team7,20-20 Presentation,2017-04-20T02:29:27Z
user1,"['user1', 'user3']","- [x] Abstract (10-15 lines) - about 1 Paragraph----- Pooja
- [x] Introduction (About 15lines each) - about 2 Paragraphs -----Pooja",2017-02-07T21:48:47Z,3,2017-01-28T21:22:51Z,user2,203832229,[u'PPT/Report'],2017-02-06T15:38:04Z,2017-01-28T22:20:06Z,2017-01-29T08:00:00Z,2284268.0,5.0,2017-02-07T21:48:47Z,12,closed,team7,1st Report,2017-04-20T02:29:40Z
user1,"['user1', 'user3']","- Each of us has to read at least 3 papers related attendance management systems or our approach to solving.
- Post your paper links by 9 before reading to prevent someone reading the same paper.
- Ask your friends to do the survey also as we have 2 more groups along with us doing on the same project so this can be quite challenging.
- We have just received 40 responses. Please share this doc between your friends and ask them just to do this in 2-5 minutes.
- Post all the paper topics and other than the one posted by pooja have researched like the 3 which are stated in our idea.
",2017-02-07T21:47:18Z,0,2017-01-26T14:14:39Z,user2,203381054,[u'Meeting'],2017-01-28T22:19:14Z,2017-01-26T14:15:13Z,,2280089.0,2.0,2017-02-07T21:47:18Z,11,closed,team7,Meeting on Friday from 4.30 to 7.30,2017-04-20T02:27:53Z
user2,"['user1', 'user2']","Saturday, 1/21/2017, 13:00 onwards in Hunt. Let us decide and book a room?",2017-02-07T21:47:08Z,2,2017-01-20T17:34:01Z,user3,202198572,[u'Meeting'],,,,,,,10,closed,team7,Next Meeting,2017-04-20T02:28:07Z
timm,"['timm', 'effat', 'user1', 'user3']",Write your idea along with the paper or literature you get by tonight or maximum tomorrow morning,2017-02-07T21:46:45Z,12,2017-01-20T03:16:55Z,user2,202038423,[u'Topics'],,,,,,,9,closed,team7,Detail explanation of Ideas,2017-04-20T02:28:33Z
user1,"['user1', 'user3']","Tuesday 3pm - 4.15pm ?
- To short-list topics down and to discuss them in detail.",2017-01-20T17:32:54Z,0,2017-01-16T14:11:40Z,user2,201028719,[u'Meeting'],,,,,,,8,closed,team7,Next Meeting,2017-04-20T02:29:10Z
user1,"['user1', 'user3']",Write about questions and doubts related to survey questions,2017-02-07T21:46:36Z,0,2017-01-16T14:06:06Z,user2,201027485,[u'invalid'],,,,,,,7,closed,team7,Survey Questions,2017-04-20T02:30:04Z
user1,"['user1', 'user3']","Harshal
- Expiration Date Checker
- Car Finding in Parking Area
- Connecting Patients to Health Professionals/Doctor
  - In rural areas, the people are not able to get better health so to connect them thereby better health services
  - Can be done by making a web page as well as an application. As the rural areas just have low bandwidth so they can send symptoms via SMS services.
  - Possible to make but for checking have to check the SMS client(free is not available).
- News priority based on present Location(GPS)

Pooja
- Notification System with location sensing (Similar application as grocery crowd sourcing but for a generic purpose)
- Card Tracker Application/Software (Initially start with a wolfpack one card)
- Android Reminder/Alarm with GPS Sensor (Reminds you of what to do when you enter a particular area)
- Attendance System

Qiufeng
- Application for Grocery crowdsourcing
- Sublease finder
  - A plateform which helps you find the person who is looking for appartments
  - I know craigslist sort of does the job, but we might need a more professional plateform.
- An application which synchronizes and updates all of your emails from different account (Such as Gmail, Hotmail, Yahoo, etc.).
- Workout plan generator
  - Users need to input their basic information(heigh, weight, percentage of body fat)
  - Users need to input their expectations, such as, do they want to lose fat or build muscle
  - Expected time period. Like gain 10 lbs of muscle in 30 days
  - The program can automatically pick the right workout plan from the database
",2017-02-07T21:46:29Z,3,2017-01-16T14:00:13Z,user2,201026149,[u'Topics'],,,,,,,6,closed,team7,Division on topics and discuss the details out here,2017-04-20T02:26:06Z
user1,"['user1', 'user3']","The various categories like
-Enough Literature available
-3 ways to solve the problem
-Feasibility of surveying the topic
-How is the problem and what part of the society/others it is affecting?
-Check the previous people's approach can they be modified for bettering? ",2017-02-07T21:46:22Z,0,2017-01-15T22:43:12Z,user2,200903327,[u'Literature'],,,,,,,5,closed,team7,Table like a trade-off table,2017-04-20T02:25:04Z
user1,"['user1', 'user3']",We should meet the professor and TA as we short-list 2-3 projects and discuss with them. This will make us know are we going correct and if any problems we'll get the guidance accordingly,2017-02-07T21:46:14Z,0,2017-01-15T22:36:50Z,user2,200903018,[u'wontfix'],,,,,,,4,closed,team7,Output from the professor and TA,2017-04-20T02:22:31Z
user1,"['user1', 'user3']","We will Discuss regarding the Literature Survey on this Issue 
So this will be like a channel to discuss related. 
Find all the papers with respect to the topics needed",2017-02-07T21:46:07Z,2,2017-01-15T22:33:20Z,user2,200902840,[u'help wanted'],,,,,,,3,closed,team7,Literature Survey Related ,2017-04-20T02:23:00Z
user1,"['user1', 'user3']","- By Sunday, Jan 15th -- Short List about 3-5 topics with proper research on literature of about 5-6 papers minimum.
- Next week we have to the survey depending on the finalized topic and before that we should at least either meet or mail to the professor or the T.A about our topics as well as problems.
-From Sunday, Jan 22nd -- Start the literature survey as by that week's end there is a submission.",2017-02-07T21:46:00Z,2,2017-01-15T02:26:50Z,user2,200843484,[u'invalid'],,,,,,,2,closed,team7,Project Flow (If any suggestions tell me),2017-04-20T02:16:54Z
timm,"['timm', 'effat', 'user1', 'user3']",As some paper I don't know are related to SE or other fields of CS,2017-02-07T21:45:53Z,0,2017-01-15T02:17:40Z,user2,200843150,[u'question'],,,,,,,1,closed,team7,Do we have to search literature with respect to software engineering only ?,2017-02-07T21:45:53Z
user3,['user3'],,2017-03-31T00:38:17Z,5,2017-03-31T00:12:12Z,user2,218363275,,,,,,,,50,closed,team8,Approach1,2017-03-31T00:38:17Z
,,,2017-03-31T00:12:54Z,0,2017-03-31T00:11:38Z,user2,218363215,,,,,,,,49,closed,team8,Approach3,2017-03-31T00:12:54Z
,,Merging approach2 to master,2017-03-31T00:12:38Z,0,2017-03-31T00:11:13Z,user2,218363156,,,,,,,,48,closed,team8,Approach2,2017-03-31T00:12:38Z
user1,"['user1', 'user3', 'user4', 'user2']","Report is to be 6 pages

ppt between 6 and 12 minutes any format you wish.",2017-04-11T19:51:17Z,12,2017-03-30T21:22:52Z,user1,218332105,[u'Conversation'],,2017-01-26T22:00:41Z,2017-04-07T07:00:00Z,2281097.0,3.0,2017-04-18T19:26:54Z,47,closed,team8,Report / ppt discussion,2017-04-11T19:51:17Z
user1,"['user1', 'user3', 'user4', 'user2']",Let's post our ideas and discuss the evaluation method here,2017-03-31T17:59:45Z,5,2017-03-20T15:10:31Z,user4,215451259,[u'Conversation'],,2017-01-26T22:00:41Z,2017-04-07T07:00:00Z,2281097.0,3.0,2017-04-18T19:26:54Z,46,closed,team8,Evaluation method discussion,2017-03-31T17:59:45Z
user1,"['user1', 'user3', 'user4', 'user2']",Sometime around April 7th,2017-04-18T19:26:54Z,0,2017-03-16T20:40:21Z,user1,214831558,"[u'approach1', u'approach2', u'approach3']",,2017-01-26T22:00:41Z,2017-04-07T07:00:00Z,2281097.0,3.0,2017-04-18T19:26:54Z,45,closed,team8,Lightning / Tech Talk,2017-04-18T19:26:54Z
user1,"['user1', 'user3', 'user4', 'user2']",April 7th,2017-04-11T19:50:53Z,0,2017-03-16T20:39:59Z,user1,214831469,"[u'approach1', u'approach2', u'approach3']",,2017-01-26T22:00:41Z,2017-04-07T07:00:00Z,2281097.0,3.0,2017-04-18T19:26:54Z,44,closed,team8,Deep analysis paper,2017-04-11T19:50:53Z
,,"commits only from one person? most strange

looking forward to seeing how much of all this actually work, at demos post-mid-session-break",,2,2017-03-01T15:14:43Z,timm,211110596,,,,,,,,43,open,team8,interesting work patterns,2017-03-01T18:11:31Z
user3,['user3'],"When I register as a new Google account and select my skills, after redirecting to the homepage, when I click log out it does not log me out and instead reloads the member page. ",2017-02-28T20:12:27Z,1,2017-02-28T20:09:07Z,user1,210890659,"[u'approach2', u'bug']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,42,closed,team8,Stuck in loop when logging out after signing up new google user,2017-02-28T20:12:27Z
user2,['user2'],When I go to edit my skills it gives me blank checkboxes when I have existing skills. ,2017-03-30T20:42:18Z,1,2017-02-28T20:04:02Z,user1,210889557,"[u'approach2', u'enhancement', u'wontfix']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,41,closed,team8,When editing profile we should check the skills based off of the DB,2017-03-30T20:42:18Z
user4,['user4'],"** user info
- [x] create user info
- [ ] user info update function
- [ ] show user info

** configuration
- [x] team configuration function

**team info
- [ ] show team info
- [x] show team table
- [ ] join a team
- [ ] leave a team",2017-03-30T20:48:01Z,1,2017-02-25T06:55:34Z,user4,210216671,[u'approach3'],,,,,,,40,closed,team8,Approach3 test,2017-03-30T20:48:01Z
user1,"['user1', 'user3', 'user4', 'user2']","Need to make unit tests for all 3 approaches

- [ ] approach 1
- [ ] approach 2
- [x] approach 3 ",2017-04-06T21:29:04Z,0,2017-02-23T21:59:17Z,user1,209897075,"[u'approach1', u'approach2', u'approach3']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,39,closed,team8,Unit Tests,2017-04-06T21:29:05Z
user1,"['user1', 'user3', 'user4', 'user2']",We need to write a 3 page report 1 page for each approach to turn in with the project. ,2017-03-30T20:48:51Z,4,2017-02-23T21:54:05Z,user1,209895817,"[u'approach1', u'approach2', u'approach3']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,38,closed,team8,Software Report,2017-03-30T20:48:52Z
user2,['user2'],"We have too many placeholders in user's home page right now. I am removing unnecessary ones.
It will only have:

1. App's name
2. Home (User's home)
3. Profiles -> edit profile and log out (drop down)

@bhaskarsinha1311 Do we need anything else?",2017-02-23T18:05:41Z,2,2017-02-23T16:05:35Z,user2,209805431,"[u'approach1', u'Conversation']",2017-03-30T21:25:15Z,2017-02-07T17:48:32Z,2017-02-23T08:00:00Z,2306423.0,5.0,2017-03-30T21:25:15Z,37,closed,team8,Change title bar/header for user home page,2017-02-23T18:05:42Z
user4,['user4'],"- [x] create view of a team table for users to select positions
easy
Dynamically generate table with Firebase data server
Choose selection mechanism(button/link)

- [x] Constraint check
medium
After selecting a team, the select method is unavailable
A user can only select the positions which match their skills(string match)

- [x]  Teams config
selection, easy
Admin can generate team numbers and skill requirements",2017-02-25T06:44:38Z,5,2017-02-23T03:34:22Z,user4,209654461,"[u'approach3', u'medium']",,,,,,,36,closed,team8,Create a view and function for users to select positions in teams,2017-02-25T06:44:38Z
user4,['user4'],"- [x] build the skeleton
Based on AngularJS
- [x] Link to data service
Firebase
- [x] Create sample data
three types of data: config, users information, teams information",2017-02-23T05:16:05Z,1,2017-02-23T03:23:03Z,user4,209652900,"[u'approach3', u'medium']",,,,,,,35,closed,team8,Build approach 3,2017-02-23T05:16:05Z
user2,['user2'],When a google user logs in we need to find a way to get their skills since they bypass the usual sign in page.,2017-02-28T06:45:49Z,7,2017-02-23T01:36:11Z,user1,209636285,"[u'approach2', u'bug']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,34,closed,team8,Need to figure out how to get skills from Google users,2017-02-28T06:45:49Z
user2,['user2'],Is currently just pulling name from the team -> members object. Will need to populate with a userID instead of just a name so we can access the rest of the details. ,2017-03-31T18:00:15Z,0,2017-02-23T01:32:40Z,user1,209635695,"[u'approach2', u'enhancement', u'wontfix']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,33,closed,team8,Need to display more details on the team view. ,2017-03-31T18:00:15Z
user3,['user3'],Search results for matching skills should be displayed in descending order.,2017-03-30T20:41:23Z,0,2017-02-22T20:05:45Z,user2,209565396,"[u'approach1', u'bug']",2017-03-30T21:25:15Z,2017-02-07T17:48:32Z,2017-02-23T08:00:00Z,2306423.0,5.0,2017-03-30T21:25:15Z,32,closed,team8,Display search result in order,2017-03-30T20:41:23Z
user3,['user3'],User should have option of adding/removing skills after signup as well.,2017-03-30T20:40:03Z,2,2017-02-22T20:04:32Z,user2,209565098,"[u'approach1', u'bug']",2017-03-30T21:25:15Z,2017-02-07T17:48:32Z,2017-02-23T08:00:00Z,2306423.0,5.0,2017-03-30T21:25:15Z,31,closed,team8,Edit skills,2017-03-30T21:05:18Z
user3,"['user3', 'user2']",,2017-02-23T18:06:12Z,1,2017-02-22T20:02:55Z,user2,209564662,"[u'approach1', u'bug']",2017-03-30T21:25:15Z,2017-02-07T17:48:32Z,2017-02-23T08:00:00Z,2306423.0,5.0,2017-03-30T21:25:15Z,30,closed,team8,Create logout functionality,2017-02-23T18:06:12Z
user1,['user1'],,2017-03-01T01:40:22Z,1,2017-02-22T14:04:00Z,user1,209462916,"[u'approach2', u'bug']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,29,closed,team8,figure out how to assign false value on a skill if checkbox isn't checked,2017-03-01T01:40:22Z
user1,['user1'],,2017-02-23T01:38:36Z,0,2017-02-22T03:52:21Z,user1,209345200,"[u'approach2', u'bug']",2017-03-30T21:25:12Z,2017-02-22T00:48:16Z,2017-03-14T07:00:00Z,2339339.0,8.0,2017-04-06T21:29:05Z,28,closed,team8,Figure out why table isn't auto updating on homepage when data changes in DB,2017-02-23T01:38:36Z
